,station,location,state,do,ph,co,bod,na,tc,water_quality_index
565,2706,"SURYA RIVER, U/S OF SURYA DAM, DHAMMI, VIKRAMGAD, THANE",MAHARASHTRA,6.5,8.1,1907.0,4.0,0.55,115.0,2864.38
566,2707,"SURYA AT MIDC PUMPING STN, GARVASHET, PALGHAR, THANE",MAHARASHTRA,7.0,8.0,1896.0,3.5,0.64,245.0,2864.38
567,2708,"SURYA RIVER AT INTAKE OF VASAINANVIRAR W/S SCHEME, MASVAN, PALGHAR, THANE",MAHARASHTRA,7.0,8.0,206.0,2.9,0.56,74.0,2869.600000000001
568,2709,"TANSA RIVER NEAR ROAD BRIDGE, VILLAGE DAKEWALI, WADA, THANE",MAHARASHTRA,6.8,7.8,239.0,3.3,0.56,77.0,2864.74
569,1093,ULHAS AT U/S OF NRC BUND AT MOHANE,MAHARASHTRA,6.4,7.6,152.0,3.2,0.96,142.0,2864.92
570,1094,ULHAS AT U/S OF BADLAPUR,MAHARASHTRA,6.7,7.7,146.0,3.0,0.89,73.0,2869.78
571,2162,ULHAS ATJAMBHUL WATER WORKS,MAHARASHTRA,6.7,7.6,137.0,2.9,0.76,64.0,2869.78
572,2712,"VAITARNA NR RD BDG, GANDHARE VILLAGE, WADA, THANE.",MAHARASHTRA,6.6,7.8,228.0,3.5,0.57,79.0,2864.74
573,2164,VASHISTI AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,MAHARASHTRA,7.0,7.7,409.0,2.4,0.93,112.0,2869.0600000000004
574,2713,"VASHISHTI  AT D/S OF THREE M PAPER MILLS NR CHIPLUN WATER INTAKE JACKWELL,KHERDI,RATNAGIRI",MAHARASHTRA,6.8,7.6,263.0,2.9,0.81,123.0,2869.4200000000005
575,2714,"VASHISHTI RIVER AT U/S OF POPHALI NEAR KONPHANSAWANE BRIDGE, CHIPLUN, RATNAGIRI",MAHARASHTRA,6.9,7.5,338.0,2.3,3.93,108.0,2869.0600000000004
576,1342,ACHENKOIL AT THUMPAMON,KERALA,7.0,7.2,79.0,0.8,0.62,637.0,2864.16
577,1443,ACHENKOIL AT CHENNITHULA,KERALA,6.6,7.0,67.0,1.1,0.53,670.0,2864.34
578,3465,"ACHENKOIL AT KALLARAKADAVU, PATHANAMTHITTA",KERALA,6.6,7.3,59.0,0.7,0.57,541.0,2864.34
579,3466,"ACHENKOIL AT PANDALAM (NEAR AYYAPPA TEMPLE),PATHANAMTHITTA",KERALA,6.2,7.3,66.0,0.8,0.55,609.0,2864.34
580,2297,ANCHARAKANDY AT MERUVAMBA,KERALA,7.1,7.0,67.0,1.0,0.34,538.0,2864.34
581,2319,ANCHARAKANDY AT MERUVAMBA,KERALA,7.0,6.7,5341.0,1.1,0.37,528.0,2857.04
582,2286,R AYROOR AT AYROOR BRIDGE,KERALA,6.7,7.3,89.0,1.1,0.35,2025.0,2864.16
583,2331,BHARATHAPUZHA AT KUTTIPPURAM,KERALA,6.2,7.3,136.0,1.0,0.46,676.0,2864.16
584,2332,R BHARATHAPUZHA AT PATTAMBI,KERALA,7.1,8.1,212.0,0.9,0.56,992.0,2863.98
585,1154,CHALAKUDY AT PULICKALKANANDAVU,KERALA,6.3,6.3,134.0,1.2,0.67,780.0,2848.16
586,20,CHALIYAR AT KOOLIMADU,KERALA,7.3,7.2,76.0,0.6,0.31,893.0,2864.16
587,21,CHALIYAR AT CHUNGAPALLY,KERALA,7.0,7.3,11041.0,0.9,0.29,503.0,2863.44
588,3464,"CHALIYAR AT NILAMBUR, MALAPPURAM",KERALA,6.8,7.1,75.0,0.8,0.5,1169.0,2864.34
589,1572,CHANDRAGIRI AT PADIYATHADKA,KERALA,7.4,7.2,61.0,0.7,0.11,255.0,2869.9600000000005
590,1573,CHITRAPUZHA AT IRUMPANAM,KERALA,1.7,6.6,769.0,3.4,1.11,1717.0,39.16000000000001
591,2295,R CORAPUZHA AT KANAYANKODE,KERALA,6.1,7.5,14083.0,1.4,0.25,2686.0,2863.44
592,1564,"R ITHIKKARA AT AYUR, KERALA",KERALA,6.6,7.2,92.0,0.8,0.77,660.0,2864.16
593,2287,R ITHIKKARA AT ITHIKKARA,KERALA,6.6,7.2,1348.0,0.8,1.01,810.0,2863.44
594,1566,R KADALUNDI AT THIRURANGADY,KERALA,6.0,6.7,95.0,1.2,0.29,680.0,2857.76
595,2293,R KADALUNDI AT HAJIRAPPALLY,KERALA,6.6,6.8,78.0,1.0,0.2,626.0,2860.96
596,2337,KADAMBAYAR AT BRAHMAPURAM,KERALA,0.6,6.7,268.0,4.1,1.28,1308.0,42.72
597,2338,KADAMBAYAR AT MANCKAKADAVU,KERALA,1.8,6.6,82.0,2.0,0.39,1410.0,44.56
598,42,"KALLADA AT PERUMTHOTTAM KADAVU, PUNALOOR",KERALA,7.1,7.2,61.0,1.0,0.34,608.0,2864.34
599,2294,R KALLAI AT KALLAI BRIDGE,KERALA,3.9,7.6,30298.0,2.5,0.59,7240.0,503.04000000000013
600,3460,"KALPATHI PUZHA AT KALPATHI, PALAKKAD",KERALA,6.6,8.0,310.0,1.1,0.54,783.0,2863.44
601,3458,KARAPUZHA DAM AT WAYANAD,KERALA,7.0,7.1,97.0,0.8,0.35,77.0,2869.78
602,1571,R KARINGODE AT KAKKADAVU,KERALA,7.3,7.0,51.0,0.7,0.18,258.0,2869.9600000000005
603,1155,KARAMANA AT MOONNATTUMUKKU,KERALA,0.5,7.1,1717.0,21.2,4.41,15833.0,32.84
604,3471,"RIVER KARAMANA AT ARUVIKARA, THIRUVANANTHAPURAM",KERALA,7.0,7.4,55.0,0.9,0.32,1400.0,2864.34
605,2289,R KARUVANNURR AT KARUVANNUR BRIDGE,KERALA,6.1,6.8,67.0,1.1,0.58,394.0,2866.760000000001
606,2301,R KAVVAI AT KUTTIYOL PALAM,KERALA,7.0,6.7,61.0,1.3,0.28,248.0,2863.5600000000004
607,2291,KEECHERI AT VADAKKANCHERY BDG,KERALA,5.2,6.9,81.0,1.5,0.37,465.0,1854.98
608,2326,R KORAYAR AT KANJIKODE,KERALA,6.1,8.0,510.0,1.1,0.72,1572.0,2863.44
609,1569,R KUPPAM AT THALIPARAMBA,KERALA,6.5,6.9,12150.0,1.8,0.52,1481.0,2860.24
610,2298,R KUPPAM AT RAYAROM,KERALA,7.9,7.2,50.0,1.1,0.3,845.0,2864.34
611,1567,R KUTTIYADE AT KUTTIYADY ESTATE,KERALA,7.5,6.9,34.0,0.9,0.14,256.0,2866.760000000001
612,1568,"R MAHE AT VALAYAM, KERALA",KERALA,7.0,7.4,72.0,1.0,0.38,897.0,2864.34
613,2285,R MAMOM AT MAMOM BRIDGE,KERALA,7.3,7.3,99.0,0.9,0.23,1788.0,2864.16
614,1340,MANIMALA  AT KALLOOPARA,KERALA,7.5,6.9,125.0,1.6,0.45,1400.0,2860.96
615,1384,MANIMALA AT THONDRA,KERALA,6.8,6.9,116.0,1.7,0.4,1260.0,2860.96
616,3459,"MANIYANKODE PUZHA AT MANIYANKODE BRIDGE, WAYANAD",KERALA,5.8,7.3,107.0,0.9,0.88,343.0,1858.1800000000005
617,2307,R MANJESWAR AT BAJRAKKARA BR.,KERALA,7.1,7.2,85.0,0.8,0.31,184.0,2869.78
618,1339,MEENACHIL AT KIDANGOOR,KERALA,6.8,7.1,58.0,0.7,0.46,3460.0,2864.34
619,2304,R MOGRAL AT MOGRAL BR.,KERALA,5.7,7.3,13197.0,1.5,0.35,144.0,1857.4600000000007
620,43,MUVATTAPUZHA AT VETTIKKATTUMUKKU,KERALA,6.7,7.1,58.0,1.2,0.39,1739.0,2864.34
621,2302,NEELASWARAM AT NAMBIARKAL ,KERALA,7.0,6.9,3453.0,0.9,0.17,278.0,2865.860000000001
622,1570,R NEELESWARAM AT HOSDURG,KERALA,6.5,7.0,14369.0,1.3,0.27,175.0,2869.0600000000004
623,1563,R NEYYAR AT AMARAVILA,KERALA,6.6,7.3,70.0,1.4,0.39,1875.0,2864.34
624,2284,R NEYYAR AT ARUVIPURAM,KERALA,7.0,7.3,60.0,0.8,0.18,1813.0,2864.34
625,2288,R PALLICKAL AT NELLIMUKAL,KERALA,6.3,7.2,97.0,0.8,0.56,880.0,2864.16
626,1156,PAMBA AT CHENGANNUR,KERALA,6.0,7.0,63.0,1.1,1.04,493.0,2869.9600000000005
627,1341,PAMBA AT THAKAZHY,KERALA,4.4,7.1,113.0,1.5,1.17,722.0,1065.7600000000002
628,1565,PAMBA DOWN,KERALA,4.5,7.2,79.0,1.0,1.04,537.0,1065.7600000000002
629,17,PERIYAR NEAR ALWAYENANELOOR,KERALA,5.1,6.9,1789.0,2.1,0.68,1946.0,1848.6400000000006
630,18,PERIYAR AT KALADY,KERALA,7.5,7.2,36.0,1.1,0.27,1134.0,2864.34
631,1338,PERIYAR AT SEWAGE DISCHARGE POINT,KERALA,6.8,7.0,59.0,1.3,0.32,2267.0,2864.34
632,2333,PERIYAR AT MUPPATHADAM,KERALA,6.8,6.9,114.0,1.4,0.23,1785.0,2860.96
633,2334,RIVER PERIYAR AT PATHALAM,KERALA,5.9,6.8,1108.0,2.2,0.62,1520.0,1848.6400000000006
634,2335,R PERIYAR AT KALAMASSERY,KERALA,4.9,6.7,88.0,2.2,0.28,2200.0,1059.36
635,2336,R PERIYAR AT PURAPPALLIKAVU,KERALA,6.8,6.9,1686.0,1.4,0.25,1223.0,2860.24
636,3468,"PERIYAR AT KWA INTAKENAN ALUVA, ERNAKULAM",KERALA,7.1,6.9,45.0,1.2,0.29,1636.0,2861.140000000001
637,2300,PERUVAMBA AT CHANDAPPURA,KERALA,6.9,6.6,56.0,1.1,0.3,542.0,2854.74
638,2303,R PULLUR AT PULLUR BR.,KERALA,6.5,6.3,49.0,1.0,0.22,323.0,2853.9600000000005
639,2290,R PUZHACKAL AT PUZHACKAL BRIDGE,KERALA,4.9,6.6,169.0,2.1,0.76,1241.0,1055.98
640,2299,R RAMAPURAM AT RAMAPURAM BRIDGE,KERALA,4.2,6.5,19575.0,1.4,0.39,528.0,1055.44
641,2305,R SHRIYA AT ANGADIMOGARU,KERALA,6.9,7.1,63.0,0.9,0.16,336.0,2869.9600000000005
642,2296,THALLASSERY AT PATHIPPALAM,KERALA,6.6,6.7,69.0,0.8,0.38,464.0,2863.5600000000004
643,2292,THIRUR AT THALAKKADATHUR BDG,KERALA,4.5,6.6,6381.0,2.1,0.34,435.0,1061.06
644,2306,R UPPALA AT  UPPALA BR.,KERALA,6.2,7.2,9326.0,1.3,0.22,141.0,2869.0600000000004
645,3473,"RIVER VALAPATTANAM AT PARASSINIKADAVU, KANNUR",KERALA,6.6,7.1,15158.0,1.1,0.26,810.0,2863.44
646,1442,VAMANAPURAM,KERALA,6.3,7.3,74.0,1.2,0.29,1813.0,2864.34
647,1448,NAGAVALLI AT THOTAPALLI REGULATOR,ANDHRA PRADESH,6.0,7.6,429.0,1.1,1.1,362.0,2869.0600000000004
648,2352,"RIVER VAMSHADHARA, KALINGAPATNAM,VIZIANAGARAM",ANDHRA PRADESH,6.0,7.8,308.0,1.1,1.47,343.0,2869.0600000000004
649,3080,"U/S OF KARAKAVAGU AT PALONCHA,  KHAMMAM",ANDHRA PRADESH,5.8,7.4,505.0,0.6,0.73,1517.0,1851.8400000000006
650,3081,"D/S OF KARAKAVAGU AT PALONCHA,  KHAMMAM",ANDHRA PRADESH,6.1,7.5,465.0,0.5,0.34,1458.0,2863.44
651,1444,KALI AT D/S WEST COAST PAPER MILL,KARNATAKA,6.4,7.1,183.0,2.3,0.62,398.0,2869.600000000001
652,2780,"KALI AT U/S OF WCPM, DANDELI",KARNATAKA,7.1,7.4,135.0,1.9,0.72,995.0,2864.16
653,1894,KUMARADHARA NAN U/S OF UPPINAGADY TOWN B/C WITH RIVER NETHRAVATHI,KARNATAKA,6.7,7.2,103.0,1.0,,70.0,2866.98
654,1892,NETRAVATHI U/S OF DHARMASTALA AT WATER SUPPLY INTAKE POINT,KARNATAKA,6.8,7.1,106.0,1.0,,137.0,2866.98
655,2423,"BUDHABALANGA, D/S OF BARIPADA",ORISSA,7.8,7.9,213.0,1.5,0.35,15083.0,2852.74
656,2424,BUDHABALANGA AT BALASORE D/S,ORISSA,7.7,8.1,312.0,2.0,0.75,32017.0,2852.2000000000007
657,2425,"RIVER KERANDI(INTAKE WELL OF NALCO REFINARY, HAL, SUNABEDA)",ORISSA,6.9,7.6,99.0,1.6,1.39,5395.0,2864.16
658,2422,"NAGAVALLI AT PENTA U/S, JAYKAYPUR TOWN",ORISSA,7.3,8.0,230.0,1.6,0.69,4348.0,2863.8
659,1642,NAGAVALLI AT JAYKAYPUR D/S,ORISSA,6.8,8.1,264.0,2.6,1.16,5142.0,2863.8
660,1643,NAGAVALLI AT RAYAGADA D/S,ORISSA,7.2,8.1,272.0,3.1,1.46,4586.0,2859.12
661,1455,RUSHIKULYA AT GANJAM U/S,ORISSA,8.0,8.3,312.0,1.4,0.73,4319.0,2863.44
662,1456,RUSHIKULYA AT GANJAM D/S,ORISSA,8.2,8.0,19595.0,2.0,0.94,1116.0,2863.44
663,2426,VANSADHARA AT MUNIGUDA (D/S OF M/S VEDANTAALUMINA PROJECT),ORISSA,7.0,8.0,199.0,1.8,1.11,3573.0,2863.98
664,2427,VANSADHARA ATGUNUPUR (INTERSTATE BOUNDRY),ORISSA,7.2,8.1,201.0,1.6,0.36,2324.0,2863.98
665,1685,ARASALAR RIVER KARAIKAL REGION,PONDICHERRY,6.8,7.8,505.0,2.1,0.02,,2852.2000000000007
666,2444,CORINGA RIVER,PONDICHERRY,6.5,7.9,11170.0,3.0,0.3,,2852.2000000000007
667,2442,GAUTAMINANGODAVARI RIVER,PONDICHERRY,6.9,7.4,4990.0,3.0,0.37,,2852.2000000000007
668,2443,GAUTAMINANGODAVARI RIVER,PONDICHERRY,6.8,8.1,1516.0,,0.28,,2828.8
669,2445,MAHE RIVER,PONDICHERRY,6.0,7.3,44600.0,,0.23,,2828.8
670,1450,PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK,TAMILNADU,6.8,7.5,890.0,2.1,0.51,589.0,2863.44
671,1159,TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD. PAPAVINASAM,TAMILNADU,7.3,7.6,160.0,1.9,0.06,89.0,2869.600000000001
672,1160,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY",TAMILNADU,7.0,7.7,111.0,2.2,0.08,131.0,2869.78
673,1161,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE",TAMILNADU,6.7,7.7,139.0,3.1,0.22,300.0,2865.1
674,1162,TAMBIRAPARANI AT MURAPPANADU,TAMILNADU,7.2,7.2,288.0,2.1,0.14,91.0,2869.4200000000005
675,1328,TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU,7.0,7.1,95.0,1.9,0.08,118.0,2869.78
676,1329,TAMBIRAPARANI AT RAIL BDG. ,TAMILNADU,7.0,7.5,84.0,1.7,0.06,87.0,2869.78
677,1330,TAMBIRAPARANI AT ARUMUGANERI,TAMILNADU,7.4,7.0,3101.0,15.6,0.15,174.0,2859.7000000000007
678,3025,"TAMBIRAPARANI AT ERAL, THOTHUKUDI",TAMILNADU,7.2,7.3,510.0,2.9,0.08,123.0,2869.0600000000004
679,3026,"TAMBIRAPARANI AT KALLIDAI KURICHI, TIRUNELVELI",TAMILNADU,7.1,7.4,88.0,1.8,0.07,90.0,2869.78
680,3027,"TAMBIRAPARANI AT SRIVAIKUNTAM, D/S OF SK ANAICUT, TIRUNELVELI",TAMILNADU,7.2,6.9,338.0,3.8,0.07,104.0,2861.1800000000007
681,3028,"TAMBIRAPARANI AT VELLAKOIL, TIRUNELVELI",TAMILNADU,6.7,7.6,162.0,3.3,0.16,249.0,2864.92
682,3029,"TAMBIRAPARANI AT SIVALAPERI, CONFLUENCE POINT OF KUTTRALAM FALLS, D/S OF PALAYAMKOTTAI, TIRUNELVELI",TAMILNADU,6.7,7.6,182.0,4.1,0.15,251.0,2864.92
683,3023,"VASISTA AT SALEM, D/S OF SAGO INDUSRIES EFFLUENT",TAMILNADU,0.2,7.2,2219.0,185.8,1.75,300000000.0,18.8
684,1885,GHAGGAR AT D/S OF SURAJPUR,HARYANA,6.8,8.0,414.0,3.1,0.88,,2847.52
685,1023,GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA),PUNJAB,5.5,7.4,635.0,8.8,5.08,5500.0,1842.48
686,1024,GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA),PUNJAB,5.5,7.4,1051.0,25.0,6.8,63000.0,1831.24
687,1295,"GHAGGAR NEAR BANKARPUR,DERA BASSI",PUNJAB,5.3,7.3,636.0,9.9,5.0,10000.0,1842.48
688,1473,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (AFTER CONFL.)",PUNJAB,5.1,7.4,993.0,21.9,6.63,57750.0,1831.24
689,1698,GHAGGAR AT D/S CHHATBIR,PUNJAB,5.3,7.5,632.0,13.5,5.08,34750.0,1831.24
690,1699,GHAGGAR AT U/S DHAKANSU NALLAH,PUNJAB,4.9,7.4,973.0,17.5,4.77,40667.0,1044.44
691,1700,GHAGGAR AT D/S DHAKANSU NALLAH,PUNJAB,4.3,7.5,1156.0,24.5,7.65,65000.0,1044.44
692,1701,GHAGGAR AT D/S JHARMAL NADI,PUNJAB,4.8,7.4,904.0,26.0,8.6,55000.0,1044.44
693,1702,GHAGGAR AT U/S JHARMAL NADI,PUNJAB,5.1,7.4,1110.0,16.0,14.85,12000.0,1831.24
694,1703,GHAGGAR AT MOONAK,PUNJAB,5.3,7.4,1290.0,26.9,8.1,66250.0,1831.24
695,1704,GHAGGAR AT D/S SARDULGARH,PUNJAB,4.9,7.4,990.0,27.8,6.78,40500.0,1044.44
696,1705,GHAGGAR AT U/S SARDULGARH,PUNJAB,5.2,7.4,914.0,20.5,6.18,29500.0,1831.24
697,1025,"GHAGGAR GHNAN1 AT ROAD BRDG. SIRSA,DEBWALI ROAD",HARYANA,6.4,7.9,1808.0,21.0,5.9,,2842.84
698,1026,GHAGGAR GHNAN2 AT CHANDARPUR ,HARYANA,6.6,7.8,1302.0,18.0,,,2840.04
699,1887,GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL ,HARYANA,6.4,8.0,1286.0,19.5,,,2840.04
700,1718,GAGGAR RIVER WHEN ENTERING IN RAJASTHAN FROM HARYANA NEAR RD NO. 629,RAJASTHAN,4.8,7.5,280.0,2.4,0.72,4.0,1082.26
701,1871,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR",HIMACHAL PRADESH,7.7,7.4,344.0,1.2,0.37,19.0,2874.6800000000007
702,2624,MARKANDA U/S KALA AMB,HIMACHAL PRADESH,7.3,7.0,310.0,1.4,0.38,22.0,2874.6800000000007
703,2625,MARKANDA D/S KALA AMB/ BOUNDARY OF HARYANA,HIMACHAL PRADESH,7.1,7.7,303.0,1.5,0.34,23.0,2874.6800000000007
704,1884,KALA AMB D/S MARKANDA RIVER,HARYANA,3.3,7.5,1630.0,185.0,1.75,,468.40000000000015
705,1870,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN",HIMACHAL PRADESH,6.2,7.5,788.0,41.5,4.08,235.0,2859.7000000000007
706,2947,"JAWAI AT JAWAI DAM, SIROHI",RAJASTHAN,6.0,8.3,468.0,1.4,0.43,16.0,2874.6800000000007
707,1717,"KODRA DAM, MOUNT ABU",RAJASTHAN,5.9,7.3,234.0,1.5,0.36,12.0,1863.4400000000005
708,2948,"BANDI AT HEMAWAS DAM, PAL",RAJASTHAN,6.4,8.0,527.0,1.2,0.35,21.0,2874.6800000000007
709,2949,"RIVER LUNI AT RANAKPUR DAM, RANAKPUR, PALI",RAJASTHAN,5.9,7.9,796.0,1.5,0.48,14.0,1863.0800000000006
710,3305,"BANJAR AT MALANJKHAND NR W/S INTAKE POINT, JABALPUR",MADHYA PRADESH,7.3,7.4,388.0,2.1,0.58,46.0,2874.6800000000007
711,2869,BARAK RIVER AT SENAPATI DISTT,MANIPUR,8.5,7.5,166.0,2.7,,31.0,2872.42
712,2838,"BARAK RIVER NR NONEY VILL., TAMENGLONG",MANIPUR,8.9,7.0,125.0,1.9,,45.0,2872.6
713,2868,"CHAKPIAT CHAKPIKARONG, CHANDEL",MANIPUR,8.0,7.8,144.0,2.1,,51.0,2866.98
714,1424,IMPHAL AT MAHABALI,MANIPUR,7.5,7.7,87.0,1.2,,54.0,2866.98
715,1457,IMPHAL AT KOIRENGEI,MANIPUR,8.5,7.6,84.0,2.0,,16.0,2872.6
716,1627,IMPHAL AT KYAMGEI,MANIPUR,8.4,7.5,103.0,1.9,,75.0,2866.98
717,1628,IMPHAL AT MINUTHONG,MANIPUR,8.7,7.2,117.0,3.2,,52.0,2862.3
718,2861,"IMPHAL AT KANGLA MOAT, IMPHAL WEST",MANIPUR,6.5,7.7,287.0,8.2,,114.0,2857.26
719,2862,"IMPHAL AT SAMUROU, IMPHAL WEST",MANIPUR,8.6,7.5,130.0,4.6,,39.0,2867.92
720,2864,"IMPHAL AT SEKMAI, IMPHAL EAST",MANIPUR,8.9,7.5,109.0,1.2,,33.0,2872.6
721,2874,IRANG RIVER AT TAMENGLONG ,MANIPUR,9.8,8.4,246.0,1.2,,10.0,2872.24
722,1458,IRIL AT PORAMPET,MANIPUR,7.6,7.5,147.0,1.3,,30.0,2872.6
723,1624,IRIL AT LILONG,MANIPUR,8.7,7.6,202.0,1.2,,60.0,2866.8
724,2863,"IRIL AT KANGLA SIPHAI, IMPHAL EAST",MANIPUR,8.4,7.4,177.0,2.4,,48.0,2872.42
725,2873,"IRIL RIVER AT LILONG, UKHRUL",MANIPUR,8.7,7.6,203.0,2.5,,59.0,2866.8
726,2865,"JIRI RIVER AT JIRIMUKH JIRIBAM, IMPHAL EAST",MANIPUR,8.2,7.4,120.0,1.9,,46.0,2872.6
727,2866,"JIRI RIVER AT JIRI, IMPHAL EAST",MANIPUR,8.0,7.2,110.0,1.4,,80.0,2866.98
728,1925,KHUGA RIVER (CHURACHANDPUR),MANIPUR,8.4,7.6,213.0,1.5,,20.0,2872.42
729,2877,"KHUGA DAM ON KHUGA R, CHURACHANDPUR",MANIPUR,9.4,7.8,174.0,1.0,,16.0,2872.42
730,1926,"KHUJAIROK, MOREH (CHANDEL)",MANIPUR,8.1,8.0,244.0,2.4,,73.0,2866.620000000001
731,2878,LOKCHAO RIVER AT BISHNUPUR,MANIPUR,8.1,8.0,162.0,1.8,,26.0,2872.42
732,2867,MAHA RIVER AT CHANDEL,MANIPUR,8.7,7.6,163.0,2.6,,24.0,2872.42
733,2852,"MANIPUR AT SEKMAIJAN, THOUBAL",MANIPUR,8.7,7.6,143.0,1.9,,58.0,2866.98
734,2857,MANIPUR RIVER AT THOUBAL,MANIPUR,9.2,7.6,208.0,1.9,,30.0,2872.42
735,2879,ETHAI BARRAGE ON MANIPUR R AT BISHNUPUR,MANIPUR,8.3,7.7,158.0,2.0,,48.0,2872.42
736,1625,NAMBUL RIVER AT HUMP BRIDGE,MANIPUR,5.9,7.1,338.0,6.6,,522.0,1839.6800000000005
737,1626,NAMBUL AT HEIRANGOITHONG,MANIPUR,4.3,7.4,269.0,12.3,,412.0,1058.86
738,2858,"NAMBUL RIVER AT SAMUSANG,IMPHAL WEST",MANIPUR,8.2,7.1,109.0,3.3,,12.0,2867.92
739,2859,"SINGDA DAM AT NAMBUL, IMPHAL WEST",MANIPUR,11.1,7.6,131.0,3.6,,32.0,2867.92
740,2860,"NAMBUL AT NAOREMTHONG, IMPHAL WEST",MANIPUR,7.4,7.1,116.0,2.7,,55.0,2866.98
741,2880,NAMBUL RIVER AT BISHNUPUR,MANIPUR,8.2,7.6,112.0,2.1,,31.0,2872.6
742,1927,"SEKMAI R, KAKCHING (THOUBAL)",MANIPUR,8.5,7.5,169.0,3.6,,41.0,2867.74
743,2853,"MAPITHEL DAM ON THOUBAL, THOUBAL",MANIPUR,11.4,7.2,128.0,1.0,,20.0,2872.6
744,2854,"THOUBAL R AT PHADOM, THOUBAL",MANIPUR,8.9,7.6,221.0,1.7,,30.0,2872.42
745,2856,"THOUBAL RIVER AT YAIRIPOK, THOUBAL",MANIPUR,9.3,7.6,193.0,2.3,,41.0,2872.42
746,2870,"THOUBAL  AT SHONG KONG, UKHRUL",MANIPUR,9.1,7.3,217.0,3.9,,67.0,2862.12
747,2871,"THOUBAL  AT YONGUL KONG, UKHRUL",MANIPUR,7.9,7.3,131.0,0.8,,38.0,2872.6
748,2872,"THOUBAL AT LITAN, UKHRUL",MANIPUR,8.7,7.4,176.0,2.2,,36.0,2872.42
749,2855,"WANGJING AT HEIROK, THOUBAL",MANIPUR,8.1,7.3,199.0,2.2,,56.0,2866.8
750,2876,"WANGJING RIVER AT WANGJING, THOUBAL",MANIPUR,8.2,7.4,170.0,2.2,,39.0,2872.42
751,3383,"BUGI RIVER AT MIBANPARA, SOUTH GARO HILLS",MEGHALAYA,7.7,7.2,95.0,1.8,2.67,50.0,2875.4
752,3384,"BUGI AT DALU, SOUTH GARO HILLS",MEGHALAYA,7.6,7.2,92.0,2.5,2.41,45.0,2875.4
753,3380,"DAMRING RIVER (KRISHNEI RIVER) AT RESUBELPARA, EAST GARO HILLS",MEGHALAYA,9.9,7.2,65.0,1.5,2.31,55.0,2869.9600000000005
754,1632,GANOL RIVER TURA,MEGHALAYA,7.6,7.4,93.0,2.1,2.89,408.0,2869.78
755,1428,"KYRHUKHLA NR SUTNGA KHLIERIAT,JAINTIA HILLS ",MEGHALAYA,5.5,2.9,568.0,6.8,1.12,33.0,1837.7200000000007
756,3369,"KYNSHI RIVER AT SOHIONG, WEST KHASI HILLS",MEGHALAYA,7.6,7.0,42.0,1.3,3.01,27.0,2875.580000000001
757,3370,"KYNSHI  AT NANGKHNUM, WEST KHASI HILLS",MEGHALAYA,7.7,7.1,45.0,1.4,2.89,22.0,2875.580000000001
758,3371,"KYNSHI RIVER AT RANIKOR, WEST KHASI HILLS",MEGHALAYA,8.3,7.0,59.0,1.7,2.86,33.0,2875.580000000001
759,3375,LUKHA RIVER AT MYNDIHATI (TRIBUTARY OF LUNAR),MEGHALAYA,6.9,2.6,1072.0,3.2,1.17,21.0,2854.0
760,3376,LUKHA RIVER AT SUNAPUR (TRIBUTARY OF LUNAR),MEGHALAYA,7.7,6.3,250.0,2.1,3.88,326.0,2853.4200000000005
761,3381,"MANDA RIVER (DUDHAI RIVER) AT JAMPA, EAST GARO HILLS",MEGHALAYA,8.8,7.3,37.0,1.5,1.62,35.0,2875.580000000001
762,3382,"MANDA RIVER (DUDHAI RIVER) AT WAGAISI, EAST GARO HILLS",MEGHALAYA,7.3,7.3,72.0,2.0,1.65,36.0,2875.580000000001
763,3377,"MYNTANG RIVER AT NARTIANG, JAYANTIA HILLS",MEGHALAYA,7.5,7.0,38.0,1.7,2.2,40.0,2875.580000000001
764,3378,"MYNTANG RIVER AT MYNSO, JAYANTIA HILLS",MEGHALAYA,7.8,7.1,44.0,1.6,2.62,33.0,2875.580000000001
765,1631,MYNTDU RIVER JOWAI,MEGHALAYA,7.0,7.0,100.0,2.4,3.03,2600.0,2864.16
766,3379,"MYNTDU RIVER AT LESHKA, JAYANTIA HILLS",MEGHALAYA,7.5,6.3,52.0,1.7,0.82,21.0,2859.580000000001
767,3367,"NONBAH RIVER AT NANGSTOIN MARKE, WEST KHASI HILLS",MEGHALAYA,6.4,6.9,61.0,2.6,3.88,538.0,2861.140000000001
768,3368,"NONBAH RIVER AT NANGSTOIN MARKE, WEST KHASI HILLS",MEGHALAYA,7.5,7.1,39.0,1.4,2.88,22.0,2875.580000000001
